Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
9252113507,"Jun 12, 2023, 3:31:21 PM",Lunch Run,Run,,2451,8.05,,,false,,HOKA Mach 5,activities/9925473561.fit.gz,,,2451.0,2251.0,8051.5,4.863,3.577,95.3,171.0,108.1,147.9,12.8,0.0,,,89.0,83.0,,,,,507.0,,,,,,,,,,,,,,,,0.0,,1.0,8205.0,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.285,583.2,,,,,,,,,,,,,,,,,""
9259717170,"Jun 13, 2023, 3:36:25 PM",Run through the course,Run,"",1348,4.83,,,false,,HOKA Mach 5,activities/9933466860.fit.gz,,,1348.0,1348.0,4835.3,4.714,3.587,66.9,105.0,128.0,147.8,22.7,0.1,,,92.0,83.0,,,,,309.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5016.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.587,4005.4,,,,,,,,,,,,,,,,,""
9260840979,"Jun 13, 2023, 9:58:41 PM",Afternoon Run,Run,,3545,4.53,,,false,,HOKA Mach 5,activities/9934654587.fit.gz,,,3545.0,1046.0,4532.1,6.06,4.333,0.0,26.0,123.6,124.0,1.0,0.0,,,102.0,88.0,,,,,220.0,,,,,,,,,,,,,,,,0.0,,1.0,4533.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,1.278,0.0,,,,,,,,,,,,,,,,,""
9264938409,"Jun 14, 2023, 3:39:09 PM",Lunch Run,Run,,2414,8.05,,,false,,HOKA Mach 5,activities/9938976413.fit.gz,,,2414.0,2363.0,8052.1,4.408,3.408,81.0,154.0,107.4,150.7,9.1,0.0,,,87.0,83.0,,,,,500.0,,,,,,,,,,,,,,,,0.0,,1.0,8176.6,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.336,0.0,,,,,,,,,,,,,,,,,""
9269832603,"Jun 15, 2023, 11:24:49 AM",Morning Run,Run,Run #1,1669,4.96,,,false,,HOKA Mach 5,activities/9944121514.fit.gz,,,1669.0,1480.0,4965.8,4.41,3.355,63.3,149.0,112.4,153.5,8.7,0.0,,,87.0,83.0,,,,,312.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5059.4,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.975,6.2,,,,,,,,,,,,,,,,,""
9273338937,"Jun 15, 2023, 9:48:17 PM",Afternoon Run,Run,Run #2,3539,4.93,,,false,,HOKA Mach 5,activities/9947832226.fit.gz,,,3539.0,1224.0,4938.0,6.043,4.034,0.0,48.0,123.6,124.0,1.1,0.0,,,103.0,87.0,,,,,255.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4939.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,1.395,0.0,,,,,,,,,,,,,,,,,""
9276161236,"Jun 16, 2023, 11:49:15 AM",Morning Run,Run,Somehow managed to pick a super hilly route,3256,9.96,,,false,,HOKA Mach 5,activities/9950810749.fit.gz,,,3256.0,3140.0,9963.2,3.928,3.173,120.0,265.0,106.9,147.9,14.8,0.0,,,86.0,82.0,,,,,660.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10174.0,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.06,816.9,,,,,,,,,,,,,,,,,""
9283740133,"Jun 17, 2023, 11:37:12 AM",Morning Run,Run,,3121,9.66,,,false,,HOKA Mach 5,activities/9958829233.fit.gz,,,3121.0,2991.0,9661.0,4.437,3.23,53.7,330.0,68.9,114.4,19.0,0.0,,,86.0,82.0,,,,,642.0,,,,,,,,,,,,,,,,0.0,,1.0,9846.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.095,9661.0,,,,,,,,,,,,,,,,,""
9294291009,"Jun 19, 2023, 11:31:40 AM",Morning Run,Run,Creed 2 training arc,2933,9.66,,,false,,HOKA Mach 5,activities/9970075533.fit.gz,,,2933.0,2799.0,9659.5,4.373,3.451,116.9,189.0,108.1,149.4,15.6,0.0,,,87.0,83.0,,,,,612.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9860.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.293,202.2,,,,,,,,,,,,,,,,,""
9300666071,"Jun 20, 2023, 11:23:36 AM",Morning Run,Run,,2900,8.38,,,false,,HOKA Mach 5,activities/9976996034.fit.gz,,,2900.0,2459.0,8386.9,4.377,3.411,107.0,214.0,107.4,149.4,8.4,0.0,,,88.0,84.0,,,,,527.0,,,,,,,,,,,,,,,,0.0,,1.0,8537.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.892,1461.7,,,,,,,,,,,,,,,,,""
9304274359,"Jun 20, 2023, 9:50:19 PM",Afternoon Run,Run,,3443,4.68,,,false,,HOKA Mach 5,activities/9980815221.fit.gz,,,3443.0,1156.0,4680.8,6.488,4.049,0.0,39.0,123.6,124.1,1.9,0.0,,,114.0,87.0,,,,,232.0,,,,,,,,,,,,,,,,0.0,,1.0,4682.3,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,1.36,0.0,,,,,,,,,,,,,,,,,""
9307112813,"Jun 21, 2023, 11:21:32 AM",Morning Run,Run,,3053,9.66,,,false,,HOKA Mach 5,activities/9983816883.fit.gz,,,3053.0,2746.0,9662.4,4.563,3.519,90.4,220.0,106.8,149.4,8.6,0.0,,,90.0,86.0,,,,,611.0,,,,,,,,,,,,,,,,0.0,,1.0,9811.0,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.165,1601.6,,,,,,,,,,,,,,,,,""
9321753944,"Jun 23, 2023, 8:48:45 PM",Afternoon Run,Run,David goggins quotes got me through the rain,3108,9.93,,,false,,HOKA Mach 5,activities/9999262072.fit.gz,,,3108.0,3059.0,9938.5,4.51,3.249,114.8,208.0,100.4,139.1,8.8,0.0,,,86.0,82.0,,,,,655.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10091.3,1687550464.0,5.0,24.0,26.3,21.8,0.88,1012.5,1.9,3.0,154.0,0.9,1687513344.0,1687567104.0,0.125,,11084851.0,0.96,5.0,0.98,16713.4,4.0,,,,,0.0,3.198,0.0,,,,,,,,,,,,,,,,,""
9335242304,"Jun 21, 2023, 12:12:29 PM",Morning Run,Run,Didn’t upload for some reason,3360,11.26,,,false,,HOKA Mach 5,,,,3360.0,3360.0,11265.4,,3.353,,,,,,0.0,,,,,,,,,848.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.353,0.0,,,,,,,,,,,,,,,,,""
9335246785,"Jun 24, 2023, 6:05:52 PM",Afternoon Run,Run,Heat + hills = pain,3967,11.73,,,false,,HOKA Mach 5,activities/10013566395.fit.gz,,,3967.0,3667.0,11737.5,4.137,3.201,155.8,265.0,100.4,135.4,15.0,0.0,,,104.0,82.0,,,,,818.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11993.0,1687629568.0,2.0,27.8,30.0,20.8,0.66,1010.3,2.2,4.8,260.0,0.0,1687599744.0,1687653504.0,0.125,,11084851.0,0.84,5.0,0.57,22381.3,6.0,,,,,0.0,2.959,0.0,,,,,,,,,,,,,,,,,""
9340516410,"Jun 26, 2023, 9:41:40 PM",Afternoon Run,Run,College tour of Georgtown,1344,1.62,,,false,,HOKA Mach 5,activities/10019149013.fit.gz,,,1344.0,857.0,1621.6,15.834,1.892,6.1,75.0,14.9,24.5,7.6,-0.5,,,57.0,51.0,,,,,91.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1617.7,1687813248.0,1.0,30.6,32.3,19.0,0.5,1003.0,4.8,9.6,200.0,0.0,1687772672.0,1687826304.0,0.25,,11084851.0,0.52,5.0,0.34,35367.3,3.0,,,,,0.0,1.207,0.0,,,,,,,,,,,,,,,,,""
9340743797,"Jun 26, 2023, 5:26:00 PM",Afternoon Run,Run,Around the Georgetown campus,2400,8.04,,,false,,HOKA Mach 5,,,,2400.0,2400.0,8046.7,,3.353,,,,,,0.0,,,,,,,,,605.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.353,0.0,,,,,,,,,,,,,,,,,""
9353079530,"Jun 28, 2023, 8:22:44 PM",Afternoon Run,Run,,3448,10.69,,,false,,HOKA Mach 5,activities/10032349921.fit.gz,,,3448.0,3316.0,10691.1,4.517,3.224,124.8,279.0,106.5,154.8,11.1,0.0,,,87.0,83.0,,,,,703.0,,,,,,,,,,,,,,,,0.0,,1.0,10874.1,1687982336.0,3.0,25.8,26.3,16.1,0.55,1011.5,4.0,8.0,303.0,0.0,1687945472.0,1687999104.0,0.375,,11084851.0,0.27,1.0,0.76,28589.4,4.0,,,,,0.0,3.101,1919.9,,,,,,,,,,,,,,,,,""
9359340916,"Jun 29, 2023, 9:37:21 PM",Afternoon Run,Run,,3119,9.44,,,false,,HOKA Mach 5,activities/10038969695.fit.gz,,,3119.0,2881.0,9446.5,5.322,3.279,117.1,228.0,106.9,147.9,10.2,0.0,,,86.0,83.0,,,,,615.0,,,,,,,,,,,,,,,,0.0,,1.0,9643.7,1688072448.0,2.0,29.2,29.3,14.4,0.4,1016.3,1.2,3.5,241.0,0.0,1688031872.0,1688085504.0,0.375,,11084851.0,0.0,1.0,0.48,38020.7,3.0,,,,,0.0,3.029,853.3,,,,,,,,,,,,,,,,,""
9365265083,"Jul 1, 2023, 12:26:58 AM",Evening Run,Run,Running at night >,3016,9.90,,,false,,HOKA Mach 5,activities/10045351811.fit.gz,,,3016.0,2933.0,9902.8,5.156,3.376,114.2,186.0,100.4,139.1,13.8,0.0,,,86.0,83.0,,,,,632.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10054.0,1688169600.0,2.0,22.2,23.5,19.5,0.85,1015.8,2.2,4.9,168.0,0.2,1688118272.0,1688171904.0,0.375,,11084851.0,0.36,5.0,0.58,22907.7,0.0,,,,,0.0,3.283,29.8,,,,,,,,,,,,,,,,,""
9374632190,"Jul 1, 2023, 10:18:16 PM",Evening Run,Run,Breaking in the new shoes. Felt like bricks but hopefully they loosen up a bit tmr,2338,7.22,,,false,,HOKA Mach 5,activities/10055648841.fit.gz,,,2338.0,2190.0,7223.1,4.558,3.298,79.4,157.0,114.8,150.7,7.0,0.0,,,88.0,84.0,,,,,459.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7329.5,1688248832.0,5.0,27.2,29.9,22.1,0.74,1013.3,3.2,6.4,153.0,2.7,1688204672.0,1688258304.0,0.375,,11084851.0,0.8,5.0,0.88,18359.2,2.0,,,,,0.0,3.089,985.9,,,,,,,,,,,,,,,,,""
9408382998,"Jul 4, 2023, 11:15:39 AM",Morning Run,Run,,1853,1.01,,,false,,HOKA Mach 5,activities/10091222063.fit.gz,,,1853.0,310.0,1010.0,4.063,3.258,7.6,16.0,36.5,42.5,15.2,-0.1,,,84.0,82.0,,,,,64.0,,,,,,,,,,,,,,,,0.0,,1.0,1019.2,1688468352.0,1.0,22.4,24.1,20.5,0.89,1012.9,2.0,5.3,271.0,0.0,1688464000.0,1688517376.0,0.625,,11084851.0,0.67,5.0,0.04,18777.9,0.0,,,,,0.0,0.545,0.0,,,,,,,,,,,,,,,,,""
9408383091,"Jul 7, 2023, 11:09:41 PM",Evening Run,Run,,1507,4.76,,,false,,HOKA Mach 5,activities/10091222199.fit.gz,,,1507.0,1410.0,4759.2,5.155,3.375,62.2,140.0,106.5,130.5,8.1,0.0,,,87.0,84.0,,,,,294.0,,,,,,,,,,,,,,,,0.0,,1.0,4858.8,1688770816.0,3.0,29.8,33.2,22.7,0.66,1009.9,1.5,3.0,292.0,0.0,1688723328.0,1688776576.0,0.625,,11084851.0,0.55,5.0,0.85,25469.9,1.0,,,,,0.0,3.158,0.0,,,,,,,,,,,,,,,,,""
9408383097,"Jul 6, 2023, 10:48:34 PM",Evening Run,Run,,2208,6.81,,,false,,HOKA Mach 5,activities/10091222144.fit.gz,,,2208.0,2034.0,6817.0,5.64,3.352,88.3,245.0,109.8,150.2,7.6,0.0,,,88.0,83.0,,,,,452.0,,,,,,,,,,,,,,,,0.0,,1.0,6955.8,1688680832.0,2.0,30.4,33.3,21.6,0.59,1010.5,1.9,4.0,146.0,0.0,1688636800.0,1688690176.0,0.625,,11084851.0,0.46,5.0,0.54,31163.4,2.0,,,,,0.0,3.087,558.8,,,,,,,,,,,,,,,,,""
9408383111,"Jul 4, 2023, 12:00:46 PM",Morning Run,Run,,2511,10.00,,,false,,HOKA Mach 5,activities/10091222151.fit.gz,,,2511.0,2511.0,10004.8,5.602,3.984,116.9,182.0,12.8,71.6,8.9,0.0,,,94.0,84.0,,,,,649.0,,,,,,,,,,,,,,,,0.0,,1.0,10166.1,1688472064.0,1.0,24.0,26.1,21.3,0.85,1013.5,2.1,5.6,275.0,0.0,1688464000.0,1688517376.0,0.625,,11084851.0,0.68,5.0,0.08,20374.4,1.0,,,,,0.0,3.984,0.0,,,,,,,,,,,,,,,,,""
9433667609,"Jul 11, 2023, 9:17:13 PM",Afternoon Run,Run,,2987,9.35,,,false,,HOKA Mach 5,activities/10117980527.fit.gz,,,2987.0,2775.0,9356.3,6.555,3.372,111.5,216.0,100.4,134.1,12.9,0.0,,,86.0,83.0,,,,,638.0,,,,,,,,,,,,,,,,0.0,,1.0,9523.6,1689109248.0,1.0,31.0,31.5,15.6,0.39,1012.3,2.6,5.4,260.0,0.0,1689069056.0,1689122176.0,0.875,,11084851.0,0.0,1.0,0.11,38378.0,4.0,,,,,0.0,3.132,26.5,,,,,,,,,,,,,,,,,""
9440304343,"Jul 12, 2023, 9:40:46 PM",Afternoon Run,Run,,4219,9.84,,,false,,HOKA Mach 5,activities/10124947476.fit.gz,,,4219.0,2972.0,9840.3,6.836,3.311,114.6,333.0,100.4,139.1,41.9,0.0,,,114.0,83.0,,,,,661.0,,,,,,,,,,,,,,,,0.0,,1.0,10026.3,1689195648.0,1.0,32.5,33.0,15.9,0.37,1013.1,2.1,5.1,243.0,0.0,1689155456.0,1689208448.0,0.875,,11084851.0,0.0,1.0,0.06,42620.7,4.0,,,,,0.0,2.332,0.0,,,,,,,,,,,,,,,,,""
9485099770,"Jul 13, 2023, 10:59:53 PM",Evening Run,Run,,2056,6.01,,,false,,HOKA Mach 5,activities/10172168097.fit.gz,,,2056.0,1890.0,6011.5,5.129,3.181,74.8,162.0,106.9,150.3,11.4,0.0,,,86.0,83.0,,,,,401.0,,,,,,,,,,,,,,,,0.0,,1.0,6131.8,1689285632.0,3.0,33.0,35.8,21.0,0.49,1008.7,2.9,7.0,207.0,0.0,1689241856.0,1689294848.0,0.875,,11084851.0,0.5,5.0,0.72,31111.5,2.0,,,,,0.0,2.924,63.7,,,,,,,,,,,,,,,,,""
9485100089,"Jul 16, 2023, 10:54:10 PM",Evening Run,Run,,1397,4.86,,,false,,HOKA Mach 5,activities/10172168534.fit.gz,,,1397.0,1397.0,4861.7,5.326,3.48,13.4,114.0,198.2,206.9,5.8,0.0,,,90.0,84.0,,,,,306.0,,,,,,,,,,,,,,,,0.0,,1.0,4876.6,1689544832.0,1.0,29.9,32.0,20.2,0.56,1009.1,2.7,5.7,295.0,0.0,1689501312.0,1689554304.0,0.0,,11084851.0,0.85,5.0,0.26,32434.7,2.0,,,,,0.0,3.48,0.0,,,,,,,,,,,,,,,,,""
9485100727,"Jul 17, 2023, 2:03:19 PM",Morning Run,Run,,2893,9.71,,,false,,HOKA Mach 5,activities/10172169189.fit.gz,,,2893.0,2784.0,9713.7,4.984,3.489,172.9,263.0,455.3,605.1,9.4,0.0,,,90.0,84.0,,,,,597.0,,,,,,,,,,,,,,,,0.0,,1.0,10006.0,1689602432.0,2.0,25.1,26.3,18.4,0.66,1014.8,2.6,5.4,235.0,0.0,1689587712.0,1689640576.0,0.0,,11084851.0,0.27,5.0,0.51,26119.1,4.0,,,,,0.0,3.358,9713.7,,,,,,,,,,,,,,,,,""
9485101011,"Jul 17, 2023, 10:44:06 PM",Evening Walk,Walk,,1548,1.62,,,false,,HOKA Mach 5,activities/10172169478.fit.gz,,,1548.0,1401.0,1626.0,1.835,1.161,16.8,62.0,187.3,204.4,20.0,0.9,,,82.0,49.0,,,,,101.0,,,,,,,,,,,,,,,,0.0,,1.0,,1689631232.0,2.0,29.4,31.0,19.1,0.54,1012.6,3.0,5.9,219.0,0.0,1689587712.0,1689640576.0,0.0,,11084851.0,0.52,5.0,0.54,35553.1,2.0,,,,,0.0,1.05,0.0,,,,,,,,,,,,,,,,,""
9485101136,"Jul 18, 2023, 1:16:37 PM",Morning Run,Run,,453,1.56,,,false,,HOKA Mach 5,activities/10172169596.fit.gz,,,453.0,447.0,1562.6,4.763,3.496,2.3,30.0,187.3,190.0,5.9,0.0,,,89.0,84.0,,,,,99.0,,,,,,,,,,,,,,,,0.0,,1.0,1570.6,1689685248.0,2.0,21.6,22.8,18.7,0.84,1015.9,1.7,4.5,260.0,0.0,1689674112.0,1689726976.0,0.125,,11084851.0,0.46,1.0,0.4,19288.1,2.0,,,,,0.0,3.449,0.0,,,,,,,,,,,,,,,,,""
9485101439,"Jul 18, 2023, 1:56:33 PM",Morning Run,Run,,1915,4.64,,,false,,HOKA Mach 5,activities/10172169909.fit.gz,,,1915.0,1464.0,4646.4,4.467,3.174,20.5,136.0,187.3,196.4,5.4,0.0,,,87.0,83.0,,,,,298.0,,,,,,,,,,,,,,,,0.0,,1.0,4659.4,1689685248.0,2.0,21.6,22.8,18.7,0.84,1015.9,1.7,4.5,260.0,0.0,1689674112.0,1689726976.0,0.125,,11084851.0,0.46,1.0,0.4,19288.1,2.0,,,,,0.0,2.426,293.3,,,,,,,,,,,,,,,,,""
9485101503,"Jul 18, 2023, 2:34:13 PM",Morning Run,Run,,264,0.89,,,false,,HOKA Mach 5,activities/10172170013.fit.gz,,,264.0,264.0,897.4,5.005,3.399,3.3,8.0,187.3,190.7,3.0,-0.1,,,87.0,85.0,,,,,54.0,,,,,,,,,,,,,,,,0.0,,1.0,899.7,1689688832.0,1.0,23.2,24.5,19.1,0.78,1016.0,2.2,4.8,268.0,0.0,1689674112.0,1689726976.0,0.125,,11084851.0,0.27,1.0,0.24,21684.8,4.0,,,,,0.0,3.399,0.0,,,,,,,,,,,,,,,,,""
9485102188,"Jul 19, 2023, 2:31:03 PM",Morning Run,Run,,3207,11.30,,,false,,HOKA Mach 5,activities/10172170721.fit.gz,,,3207.0,3207.0,11301.3,5.24,3.524,37.3,416.0,222.9,260.6,3.0,0.0,,,87.0,85.0,,,,,711.0,,,,,,,,,,,,,,,,0.0,,1.0,11325.8,1689775232.0,2.0,23.6,25.0,19.4,0.77,1016.9,1.0,3.1,33.0,0.0,1689760512.0,1689813248.0,0.125,,11084851.0,0.6,5.0,0.61,20931.1,4.0,,,,,0.0,3.524,9267.8,,,,,,,,,,,,,,,,,""
9489754091,"Jul 20, 2023, 12:56:45 PM",Morning Run,Run,Absolutely washed,4703,16.09,,,false,,HOKA Mach 5,activities/10177080517.fit.gz,,,4703.0,4615.0,16095.4,4.415,3.488,51.0,279.0,164.8,205.4,7.2,0.2,,,87.0,83.0,,,,,1006.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,16178.8,1689854464.0,3.0,20.6,21.7,18.9,0.9,1016.7,0.4,1.8,314.0,0.0,1689847040.0,1689899648.0,0.125,,11084851.0,0.33,5.0,0.82,12581.7,1.0,,,,,0.0,3.422,271.0,,,,,,,,,,,,,,,,,""
9513867611,"Jul 24, 2023, 5:11:17 PM",Afternoon Run,Run,,3830,9.66,,,false,,HOKA Mach 5,activities/10202737446.fit.gz,,,3830.0,3024.0,9661.4,4.417,3.195,128.7,203.0,107.5,154.5,18.7,0.0,,,87.0,83.0,,,,,677.0,,,,,,,,,,,,,,,,0.0,,1.0,9907.2,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.523,0.0,,,,,,,,,,,,,,,,,""
9525686818,"Jul 25, 2023, 8:33:15 PM",Cornell,Run,"",1297,1.20,,,false,,HOKA Mach 5,activities/10215167024.fit.gz,,,1297.0,1020.0,1202.8,1.922,1.179,22.0,105.0,241.1,256.2,10.8,1.3,,,77.0,46.0,,,,,86.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1274.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,0.927,0.0,,,,,,,,,,,,,,,,,""
9525689173,"Jul 26, 2023, 1:49:04 PM",Princeton canal trail,Run,Thanks to Seb for the recommendation. Mileage was closer to 6.5 but tree cover messed with gps.,3152,9.13,,,false,,HOKA Mach 5,activities/10215169484.fit.gz,,,3152.0,2911.0,9134.8,4.111,3.138,17.2,185.0,16.9,27.4,28.7,0.0,,,97.0,82.0,,,,,634.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9165.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.898,5293.9,,,,,,,,,,,,,,,,,media/0F501A2A-0C10-42B1-8CE4-EE80AD859FF3.jpg|media/D858725A-24A8-4A7D-8614-361C6A2C5585.jpg
9533466838,"Jul 27, 2023, 6:53:12 PM",Afternoon Run,Run,,2507,1.98,,,false,,HOKA Mach 5,activities/10223344930.fit.gz,,,2507.0,911.0,1981.3,8.932,2.175,7.0,77.0,20.4,25.5,3.9,0.1,,,53.0,47.0,,,,,89.0,,,,,,,,,,,,,,,,0.0,,1.0,1998.1,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,0.79,0.0,,,,,,,,,,,,,,,,,""
9587135421,"Jul 31, 2023, 12:59:49 AM",Evening Run,Run,,2691,8.05,,,false,,HOKA Mach 5,activities/10280122468.fit.gz,,,2691.0,2691.0,8050.4,3.66,2.992,0.0,0.0,0.0,0.0,0.0,0.0,,,88.0,81.0,,,,,536.0,,,,,,,,,,,,,,,,0.0,,1.0,8050.4,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.992,0.0,,,,,,,,,,,,,,,,,""
9587135729,"Aug 5, 2023, 10:58:10 AM",Morning Run,Run,,4378,12.93,,,false,,HOKA Mach 5,activities/10280122734.fit.gz,,,4378.0,4191.0,12938.1,4.318,3.087,79.2,155.0,96.2,147.9,6.8,0.3,,,86.0,82.0,,,,,940.0,,,,,,,,,,,,,,,,0.0,,1.0,13107.6,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.955,15.4,,,,,,,,,,,,,,,,,""
9587135759,"Aug 2, 2023, 5:21:33 PM",Afternoon Run,Run,,1894,1.95,,,false,,HOKA Mach 5,activities/10280122758.fit.gz,,,1894.0,1454.0,1955.7,2.203,1.345,28.5,187.0,279.5,303.2,14.0,-0.2,,,79.0,48.0,,,,,138.0,,,,,,,,,,,,,,,,0.0,,1.0,2014.5,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,1.033,12.1,,,,,,,,,,,,,,,,,""
9611940085,"Aug 8, 2023, 11:31:58 AM",Easy,Run,Library and back,2700,9.65,,,false,,HOKA Mach 5,,,,2700.0,2700.0,9656.1,,3.576,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.576,,,,,,,,,,,,,,,,,,""
9612040065,"Aug 6, 2023, 2:45:27 PM",Morning Run,Run,,1514,4.83,,,false,,HOKA Mach 5,activities/10306423755.fit.gz,,,1514.0,1514.0,4835.7,4.863,3.194,50.0,128.0,107.5,136.6,8.6,-0.1,,,86.0,83.0,,,,,325.0,,,,,,,,,,,,,,,,0.0,,1.0,4905.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.194,0.0,,,,,,,,,,,,,,,,,""
9612041205,"Aug 7, 2023, 11:37:04 AM",Morning Run,Run,,2676,8.05,,,false,,HOKA Mach 5,activities/10306425116.fit.gz,,,2676.0,2456.0,8051.4,4.177,3.278,98.9,166.0,105.5,138.9,25.1,0.0,,,88.0,83.0,,,,,550.0,,,,,,,,,,,,,,,,0.0,,1.0,8191.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.009,0.0,,,,,,,,,,,,,,,,,""
9612533656,"Aug 9, 2023, 10:48:46 AM",Morning Run,Run,,3854,12.87,,,false,,HOKA Mach 5,activities/10306946572.fit.gz,,,3854.0,3774.0,12876.7,4.688,3.412,112.7,314.0,120.8,154.5,8.8,0.0,,,88.0,84.0,,,,,849.0,,,,,,,,,,,,,,,,0.0,,1.0,13031.0,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.341,4246.4,,,,,,,,,,,,,,,,,""
9619610386,"Aug 10, 2023, 10:39:07 AM",Morning Run,Run,,1001,3.32,,,false,,HOKA Mach 5,activities/10314442505.fit.gz,,,1001.0,1001.0,3321.3,4.302,3.318,11.0,67.0,144.0,150.4,3.3,0.0,,,86.0,83.0,,,,,212.0,,,,,,,,,,,,,,,,0.0,,1.0,3330.9,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,3.318,303.8,,,,,,,,,,,,,,,,,""
9619610463,"Aug 10, 2023, 11:34:55 AM",Morning Run,Run,,2631,7.28,,,false,,HOKA Mach 5,activities/10314442636.fit.gz,,,2631.0,2230.0,7281.8,4.964,3.265,74.8,121.0,132.3,143.7,12.2,0.0,,,95.0,84.0,,,,,503.0,,,,,,,,,,,,,,,,0.0,,1.0,7440.7,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.768,6070.3,,,,,,,,,,,,,,,,,""
9623112494,"Aug 10, 2023, 11:12:30 PM",Tt,Run,Slow af but ill rebuild,315,1.61,,,false,,HOKA Mach 5,,,,315.0,315.0,1609.3,,5.109,,,,,,0.0,,,,,,,,,121.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,5.109,0.0,,,,,,,,,,,,,,,,,""
9626139707,"Aug 11, 2023, 10:50:02 AM",Morning Run,Run,,2504,7.24,,,false,,HOKA Mach 5,activities/10321335764.fit.gz,,,2504.0,2370.0,7241.8,4.556,3.056,60.2,191.0,128.7,153.4,17.3,-0.1,,,87.0,83.0,,,,,461.0,,,,,,,,,,,,,,,,0.0,,1.0,7330.2,,,,,,,,,,,,,,,,11084851.0,,,,,,,,,,0.0,2.892,2897.0,,,,,,,,,,,,,,,,,""
